10.98 0.0 0.0 0.0 0.0 0.0 52.84 0.0 0.0 0.0 0.0 0.0 29.36 0.0 0.0 0.0 39.32 0.0 0.0 0.0 42.13 0.0 0.0 0.0 0.0 0.0 43.1 0.0 0.0 0.0
0.0 10.45 0.0 0.0 0.0 0.0 0.0 0.0 50.43 0.0 0.0 0.0 0.0 0.0 37.92 23.87 0.0 0.0 0.0 0.0 0.0 42.73 0.0 0.0 0.0 0.0 0.0 53.47 0.0 0.0
0.0 0.0 14.33 0.0 0.0 49.0 0.0 0.0 0.0 0.0 54.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.49 0.0 0.0 0.0 0.0 0.0 38.78 0.0 0.0 0.0 55.97 0.0
0.0 0.0 0.0 27.22 0.0 0.0 0.0 20.51 0.0 0.0 0.0 0.0 0.0 29.63 0.0 0.0 0.0 49.12 0.0 0.0 0.0 0.0 35.68 0.0 0.0 0.0 0.0 0.0 0.0 36.0
0.0 0.0 0.0 0.0 31.07 0.0 0.0 0.0 0.0 48.18 0.0 38.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.96 0.0 0.0 0.0 33.84 0.0 40.75 0.0 0.0 0.0 0.0
0.0 0.0 58.27 0.0 0.0 21.11 0.0 0.0 0.0 0.0 54.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.97 0.0 0.0 0.0 0.0 0.0 29.39 0.0 0.0 0.0 43.95 0.0
39.81 0.0 0.0 0.0 0.0 0.0 20.13 0.0 0.0 0.0 0.0 0.0 44.59 0.0 0.0 0.0 43.92 0.0 0.0 0.0 23.77 0.0 0.0 0.0 0.0 0.0 48.27 0.0 0.0 0.0
0.0 0.0 0.0 46.94 0.0 0.0 0.0 28.29 0.0 0.0 0.0 0.0 0.0 22.58 0.0 0.0 0.0 40.45 0.0 0.0 0.0 0.0 36.58 0.0 0.0 0.0 0.0 0.0 0.0 48.46
0.0 59.23 0.0 0.0 0.0 0.0 0.0 0.0 22.23 0.0 0.0 0.0 0.0 0.0 23.11 51.34 0.0 0.0 0.0 0.0 0.0 24.36 0.0 0.0 0.0 0.0 0.0 54.37 0.0 0.0
0.0 0.0 0.0 0.0 46.64 0.0 0.0 0.0 0.0 15.09 0.0 42.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.72 0.0 0.0 0.0 53.34 0.0 28.99 0.0 0.0 0.0 0.0
0.0 0.0 31.29 0.0 0.0 49.64 0.0 0.0 0.0 0.0 27.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 44.69 0.0 0.0 0.0 0.0 0.0 56.04 0.0 0.0 0.0 50.63 0.0
0.0 0.0 0.0 0.0 24.98 0.0 0.0 0.0 0.0 57.85 0.0 34.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.34 0.0 0.0 0.0 36.22 0.0 27.88 0.0 0.0 0.0 0.0
24.85 0.0 0.0 0.0 0.0 0.0 32.68 0.0 0.0 0.0 0.0 0.0 32.32 0.0 0.0 0.0 54.22 0.0 0.0 0.0 45.48 0.0 0.0 0.0 0.0 0.0 45.96 0.0 0.0 0.0
0.0 0.0 0.0 46.2 0.0 0.0 0.0 22.07 0.0 0.0 0.0 0.0 0.0 15.56 0.0 0.0 0.0 54.17 0.0 0.0 0.0 0.0 51.61 0.0 0.0 0.0 0.0 0.0 0.0 57.06
0.0 42.84 0.0 0.0 0.0 0.0 0.0 0.0 28.94 0.0 0.0 0.0 0.0 0.0 20.67 27.27 0.0 0.0 0.0 0.0 0.0 33.24 0.0 0.0 0.0 0.0 0.0 33.39 0.0 0.0
0.0 49.05 0.0 0.0 0.0 0.0 0.0 0.0 51.33 0.0 0.0 0.0 0.0 0.0 23.57 38.56 0.0 0.0 0.0 0.0 0.0 40.33 0.0 0.0 0.0 0.0 0.0 25.16 0.0 0.0
31.9 0.0 0.0 0.0 0.0 0.0 51.36 0.0 0.0 0.0 0.0 0.0 32.95 0.0 0.0 0.0 36.01 0.0 0.0 0.0 32.11 0.0 0.0 0.0 0.0 0.0 35.69 0.0 0.0 0.0
0.0 0.0 0.0 52.84 0.0 0.0 0.0 44.93 0.0 0.0 0.0 0.0 0.0 28.36 0.0 0.0 0.0 14.29 0.0 0.0 0.0 0.0 56.29 0.0 0.0 0.0 0.0 0.0 0.0 58.97
0.0 0.0 41.75 0.0 0.0 20.12 0.0 0.0 0.0 0.0 29.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.82 0.0 0.0 0.0 0.0 0.0 49.61 0.0 0.0 0.0 49.3 0.0
0.0 0.0 0.0 0.0 20.92 0.0 0.0 0.0 0.0 21.64 0.0 57.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.37 0.0 0.0 0.0 23.49 0.0 48.22 0.0 0.0 0.0 0.0
43.22 0.0 0.0 0.0 0.0 0.0 39.82 0.0 0.0 0.0 0.0 0.0 25.06 0.0 0.0 0.0 26.51 0.0 0.0 0.0 24.34 0.0 0.0 0.0 0.0 0.0 59.75 0.0 0.0 0.0
0.0 52.07 0.0 0.0 0.0 0.0 0.0 0.0 39.4 0.0 0.0 0.0 0.0 0.0 53.15 25.89 0.0 0.0 0.0 0.0 0.0 10.02 0.0 0.0 0.0 0.0 0.0 33.01 0.0 0.0
0.0 0.0 0.0 29.17 0.0 0.0 0.0 44.21 0.0 0.0 0.0 0.0 0.0 24.7 0.0 0.0 0.0 58.52 0.0 0.0 0.0 0.0 18.79 0.0 0.0 0.0 0.0 0.0 0.0 50.97
0.0 0.0 0.0 0.0 34.2 0.0 0.0 0.0 0.0 44.67 0.0 23.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.87 0.0 0.0 0.0 26.01 0.0 48.87 0.0 0.0 0.0 0.0
0.0 0.0 43.31 0.0 0.0 26.0 0.0 0.0 0.0 0.0 52.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 29.63 0.0 0.0 0.0 0.0 0.0 20.82 0.0 0.0 0.0 23.94 0.0
0.0 0.0 0.0 0.0 57.27 0.0 0.0 0.0 0.0 58.97 0.0 48.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.9 0.0 0.0 0.0 57.57 0.0 27.18 0.0 0.0 0.0 0.0
36.42 0.0 0.0 0.0 0.0 0.0 45.5 0.0 0.0 0.0 0.0 0.0 34.32 0.0 0.0 0.0 44.29 0.0 0.0 0.0 51.75 0.0 0.0 0.0 0.0 0.0 12.79 0.0 0.0 0.0
0.0 58.75 0.0 0.0 0.0 0.0 0.0 0.0 52.13 0.0 0.0 0.0 0.0 0.0 34.92 53.84 0.0 0.0 0.0 0.0 0.0 32.42 0.0 0.0 0.0 0.0 0.0 28.95 0.0 0.0
0.0 0.0 31.03 0.0 0.0 37.52 0.0 0.0 0.0 0.0 49.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.55 0.0 0.0 0.0 0.0 0.0 40.22 0.0 0.0 0.0 25.74 0.0
0.0 0.0 0.0 52.69 0.0 0.0 0.0 26.11 0.0 0.0 0.0 0.0 0.0 43.73 0.0 0.0 0.0 48.86 0.0 0.0 0.0 0.0 24.05 0.0 0.0 0.0 0.0 0.0 0.0 18.91
