26.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 52.89 0.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 42.03 0.0 0.0 0.0 0.0 0.0 40.87 0.0
0.0 15.29 0.0 0.0 0.0 0.0 0.0 37.75 0.0 0.0 0.0 0.0 0.0 0.0 38.07 0.0 0.0 0.0 0.0 23.86 32.43 0.0 0.0 0.0 0.0
0.0 0.0 23.47 0.0 0.0 39.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 37.77 0.0 0.0 24.93 0.0 0.0 0.0 0.0 0.0 20.98 0.0 0.0
0.0 0.0 0.0 30.57 0.0 0.0 21.42 0.0 0.0 0.0 0.0 54.65 0.0 0.0 0.0 0.0 0.0 0.0 29.18 0.0 0.0 0.0 0.0 0.0 44.9
0.0 0.0 0.0 0.0 11.76 0.0 0.0 0.0 0.0 21.0 0.0 0.0 46.29 0.0 0.0 30.25 0.0 0.0 0.0 0.0 0.0 35.22 0.0 0.0 0.0
0.0 0.0 37.08 0.0 0.0 31.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.92 0.0 0.0 44.62 0.0 0.0 0.0 0.0 0.0 59.18 0.0 0.0
0.0 0.0 0.0 46.71 0.0 0.0 15.81 0.0 0.0 0.0 0.0 33.73 0.0 0.0 0.0 0.0 0.0 0.0 37.1 0.0 0.0 0.0 0.0 0.0 26.39
0.0 30.7 0.0 0.0 0.0 0.0 0.0 27.73 0.0 0.0 0.0 0.0 0.0 0.0 26.76 0.0 0.0 0.0 0.0 27.79 41.88 0.0 0.0 0.0 0.0
51.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.14 0.0 46.39 0.0 0.0 0.0 0.0 0.0 0.0 23.45 0.0 0.0 0.0 0.0 0.0 25.45 0.0
0.0 0.0 0.0 0.0 54.67 0.0 0.0 0.0 0.0 22.18 0.0 0.0 59.91 0.0 0.0 48.37 0.0 0.0 0.0 0.0 0.0 32.42 0.0 0.0 0.0
48.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.05 0.0 11.6 0.0 0.0 0.0 0.0 0.0 0.0 40.9 0.0 0.0 0.0 0.0 0.0 34.84 0.0
0.0 0.0 0.0 57.06 0.0 0.0 54.75 0.0 0.0 0.0 0.0 34.03 0.0 0.0 0.0 0.0 0.0 0.0 40.85 0.0 0.0 0.0 0.0 0.0 41.62
0.0 0.0 0.0 0.0 46.42 0.0 0.0 0.0 0.0 30.03 0.0 0.0 35.57 0.0 0.0 31.98 0.0 0.0 0.0 0.0 0.0 39.57 0.0 0.0 0.0
0.0 0.0 50.11 0.0 0.0 22.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 26.98 0.0 0.0 45.65 0.0 0.0 0.0 0.0 0.0 30.17 0.0 0.0
0.0 46.71 0.0 0.0 0.0 0.0 0.0 26.56 0.0 0.0 0.0 0.0 0.0 0.0 23.56 0.0 0.0 0.0 0.0 52.84 51.34 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 30.82 0.0 0.0 0.0 0.0 54.16 0.0 0.0 23.5 0.0 0.0 15.13 0.0 0.0 0.0 0.0 0.0 46.13 0.0 0.0 0.0
0.0 0.0 36.96 0.0 0.0 28.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 39.91 0.0 0.0 39.16 0.0 0.0 0.0 0.0 0.0 47.61 0.0 0.0
27.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.83 0.0 27.95 0.0 0.0 0.0 0.0 0.0 0.0 31.72 0.0 0.0 0.0 0.0 0.0 45.65 0.0
0.0 0.0 0.0 29.89 0.0 0.0 39.23 0.0 0.0 0.0 0.0 58.59 0.0 0.0 0.0 0.0 0.0 0.0 10.46 0.0 0.0 0.0 0.0 0.0 38.41
0.0 38.73 0.0 0.0 0.0 0.0 0.0 46.88 0.0 0.0 0.0 0.0 0.0 0.0 43.51 0.0 0.0 0.0 0.0 10.75 31.53 0.0 0.0 0.0 0.0
0.0 25.97 0.0 0.0 0.0 0.0 0.0 50.7 0.0 0.0 0.0 0.0 0.0 0.0 28.92 0.0 0.0 0.0 0.0 25.53 34.58 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 49.96 0.0 0.0 0.0 0.0 56.4 0.0 0.0 55.01 0.0 0.0 50.21 0.0 0.0 0.0 0.0 0.0 32.11 0.0 0.0 0.0
0.0 0.0 48.9 0.0 0.0 59.19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 54.87 0.0 0.0 22.45 0.0 0.0 0.0 0.0 0.0 39.36 0.0 0.0
48.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0 35.25 0.0 35.24 0.0 0.0 0.0 0.0 0.0 0.0 58.51 0.0 0.0 0.0 0.0 0.0 13.08 0.0
0.0 0.0 0.0 49.25 0.0 0.0 38.02 0.0 0.0 0.0 0.0 31.99 0.0 0.0 0.0 0.0 0.0 0.0 45.73 0.0 0.0 0.0 0.0 0.0 16.09
