33.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32.95 0.0 0.0 33.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.8 0.0 0.0 0.0 53.24 0.0 0.0 0.0 21.62 0.0 0.0 55.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 21.04
0.0 19.26 0.0 0.0 0.0 48.27 0.0 0.0 0.0 0.0 0.0 0.0 36.91 0.0 0.0 0.0 0.0 58.43 0.0 0.0 46.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.73 0.0 0.0 0.0 0.0 0.0 41.79 0.0 0.0 0.0 51.29 0.0
0.0 0.0 16.89 0.0 0.0 0.0 0.0 53.18 0.0 0.0 31.91 0.0 0.0 0.0 0.0 0.0 24.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 49.96 0.0 0.0 0.0 0.0 25.24 0.0 35.69 0.0 0.0 0.0 30.21 0.0 0.0 0.0 0.0
0.0 0.0 0.0 28.35 0.0 0.0 0.0 0.0 0.0 57.3 0.0 0.0 0.0 0.0 40.3 0.0 0.0 0.0 51.57 0.0 0.0 30.93 0.0 0.0 0.0 0.0 55.9 0.0 0.0 0.0 0.0 0.0 21.96 0.0 0.0 0.0 26.91 0.0 0.0 0.0
0.0 0.0 0.0 0.0 37.91 0.0 39.09 0.0 0.0 0.0 0.0 0.0 0.0 58.98 0.0 58.47 0.0 0.0 0.0 0.0 0.0 0.0 28.66 0.0 0.0 43.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.55 0.0 0.0 0.0 58.58 0.0 0.0
0.0 33.71 0.0 0.0 0.0 39.86 0.0 0.0 0.0 0.0 0.0 0.0 54.66 0.0 0.0 0.0 0.0 44.75 0.0 0.0 46.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.12 0.0 0.0 0.0 0.0 0.0 20.09 0.0 0.0 0.0 44.73 0.0
0.0 0.0 0.0 0.0 41.35 0.0 23.27 0.0 0.0 0.0 0.0 0.0 0.0 22.85 0.0 51.83 0.0 0.0 0.0 0.0 0.0 0.0 56.62 0.0 0.0 21.42 0.0 0.0 0.0 0.0 0.0 0.0 0.0 42.32 0.0 0.0 0.0 20.5 0.0 0.0
0.0 0.0 29.95 0.0 0.0 0.0 0.0 38.77 0.0 0.0 20.71 0.0 0.0 0.0 0.0 0.0 49.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 23.06 0.0 0.0 0.0 0.0 49.32 0.0 31.14 0.0 0.0 0.0 25.54 0.0 0.0 0.0 0.0
37.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 29.93 0.0 0.0 38.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 31.2 0.0 0.0 0.0 21.66 0.0 0.0 0.0 40.23 0.0 0.0 47.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.65
0.0 0.0 0.0 35.96 0.0 0.0 0.0 0.0 0.0 20.44 0.0 0.0 0.0 0.0 26.01 0.0 0.0 0.0 56.1 0.0 0.0 35.2 0.0 0.0 0.0 0.0 28.42 0.0 0.0 0.0 0.0 0.0 35.01 0.0 0.0 0.0 48.29 0.0 0.0 0.0
