37.22 0.0 0.0 0.0 0.0 38.4 0.0 0.0 33.87 46.51 0.0 0.0 45.98 0.0 0.0
0.0 21.25 0.0 40.71 0.0 0.0 0.0 43.83 0.0 0.0 34.88 0.0 0.0 45.03 0.0
0.0 0.0 12.1 0.0 38.4 0.0 54.43 0.0 0.0 0.0 0.0 24.0 0.0 0.0 41.54
0.0 30.28 0.0 21.6 0.0 0.0 0.0 22.51 0.0 0.0 24.28 0.0 0.0 58.41 0.0
0.0 0.0 40.72 0.0 39.25 0.0 51.92 0.0 0.0 0.0 0.0 27.23 0.0 0.0 45.33
49.54 0.0 0.0 0.0 0.0 27.71 0.0 0.0 45.7 34.76 0.0 0.0 22.44 0.0 0.0
0.0 0.0 33.87 0.0 28.16 0.0 28.1 0.0 0.0 0.0 0.0 57.2 0.0 0.0 49.98
0.0 57.74 0.0 47.59 0.0 0.0 0.0 17.64 0.0 0.0 46.3 0.0 0.0 33.2 0.0
59.8 0.0 0.0 0.0 0.0 33.0 0.0 0.0 17.29 47.1 0.0 0.0 20.83 0.0 0.0
46.27 0.0 0.0 0.0 0.0 37.57 0.0 0.0 40.14 34.91 0.0 0.0 30.11 0.0 0.0
0.0 49.33 0.0 38.31 0.0 0.0 0.0 56.66 0.0 0.0 38.5 0.0 0.0 41.3 0.0
0.0 0.0 49.28 0.0 36.97 0.0 20.06 0.0 0.0 0.0 0.0 20.87 0.0 0.0 57.91
28.27 0.0 0.0 0.0 0.0 22.5 0.0 0.0 42.5 30.97 0.0 0.0 25.16 0.0 0.0
0.0 24.31 0.0 28.12 0.0 0.0 0.0 44.63 0.0 0.0 27.52 0.0 0.0 34.96 0.0
0.0 0.0 39.84 0.0 26.4 0.0 44.56 0.0 0.0 0.0 0.0 29.2 0.0 0.0 25.38
