34.9 0.0 0.0 0.0 0.0 0.0 0.0 56.97 0.0 0.0 28.04 0.0 0.0 0.0 0.0 0.0 50.07 0.0 0.0 0.0 33.42 0.0 0.0 0.0 0.0 0.0 51.08 0.0 0.0 0.0 0.0 0.0 0.0 35.42 0.0 0.0 0.0 0.0 0.0 28.33
0.0 16.92 0.0 0.0 0.0 25.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22.03 0.0 53.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.25 0.0 0.0 0.0 0.0 0.0 21.44 0.0 0.0 0.0 0.0 27.9 43.29 0.0 0.0 0.0 0.0
0.0 0.0 17.43 0.0 0.0 0.0 0.0 0.0 42.38 0.0 0.0 0.0 0.0 0.0 53.9 0.0 0.0 0.0 0.0 56.44 0.0 20.96 0.0 0.0 0.0 0.0 0.0 0.0 36.03 0.0 0.0 0.0 50.04 0.0 0.0 0.0 0.0 0.0 20.42 0.0
0.0 0.0 0.0 20.15 0.0 0.0 41.97 0.0 0.0 0.0 0.0 0.0 27.48 0.0 0.0 0.0 0.0 46.14 0.0 0.0 0.0 0.0 36.37 0.0 0.0 0.0 0.0 48.22 0.0 0.0 43.96 0.0 0.0 0.0 0.0 0.0 0.0 34.7 0.0 0.0
0.0 0.0 0.0 0.0 27.17 0.0 0.0 0.0 0.0 23.5 0.0 41.02 0.0 0.0 0.0 0.0 0.0 0.0 24.96 0.0 0.0 0.0 0.0 0.0 59.43 53.49 0.0 0.0 0.0 0.0 0.0 38.54 0.0 0.0 0.0 0.0 37.93 0.0 0.0 0.0
0.0 43.34 0.0 0.0 0.0 14.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 52.56 0.0 34.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.69 0.0 0.0 0.0 0.0 0.0 57.07 0.0 0.0 0.0 0.0 21.22 59.74 0.0 0.0 0.0 0.0
0.0 0.0 0.0 24.97 0.0 0.0 21.8 0.0 0.0 0.0 0.0 0.0 34.03 0.0 0.0 0.0 0.0 29.83 0.0 0.0 0.0 0.0 27.21 0.0 0.0 0.0 0.0 58.55 0.0 0.0 23.03 0.0 0.0 0.0 0.0 0.0 0.0 49.18 0.0 0.0
59.29 0.0 0.0 0.0 0.0 0.0 0.0 22.85 0.0 0.0 30.32 0.0 0.0 0.0 0.0 0.0 55.01 0.0 0.0 0.0 47.73 0.0 0.0 0.0 0.0 0.0 36.42 0.0 0.0 0.0 0.0 0.0 0.0 33.95 0.0 0.0 0.0 0.0 0.0 35.81
0.0 0.0 27.41 0.0 0.0 0.0 0.0 0.0 23.7 0.0 0.0 0.0 0.0 0.0 47.07 0.0 0.0 0.0 0.0 29.56 0.0 39.86 0.0 0.0 0.0 0.0 0.0 0.0 39.32 0.0 0.0 0.0 21.02 0.0 0.0 0.0 0.0 0.0 47.2 0.0
0.0 0.0 0.0 0.0 43.93 0.0 0.0 0.0 0.0 24.4 0.0 23.78 0.0 0.0 0.0 0.0 0.0 0.0 27.2 0.0 0.0 0.0 0.0 0.0 57.19 51.85 0.0 0.0 0.0 0.0 0.0 31.37 0.0 0.0 0.0 0.0 50.17 0.0 0.0 0.0
