30.62 0.0 0.0 0.0 0.0 0.0 23.47 0.0 0.0 0.0 0.0 57.4 0.0 0.0 0.0 0.0 56.06 0.0 0.0 0.0 0.0 0.0 49.46 0.0 0.0 0.0 0.0 0.0 35.13 0.0
0.0 20.62 0.0 0.0 0.0 0.0 0.0 31.88 0.0 0.0 0.0 0.0 42.25 0.0 0.0 43.5 0.0 0.0 0.0 0.0 0.0 54.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.02
0.0 0.0 13.34 0.0 0.0 43.08 0.0 0.0 0.0 0.0 41.59 0.0 0.0 0.0 0.0 0.0 0.0 34.62 0.0 0.0 0.0 0.0 0.0 53.57 0.0 45.99 0.0 0.0 0.0 0.0
0.0 0.0 0.0 29.33 0.0 0.0 0.0 0.0 48.62 0.0 0.0 0.0 0.0 0.0 27.75 0.0 0.0 0.0 56.19 0.0 27.54 0.0 0.0 0.0 0.0 0.0 26.58 0.0 0.0 0.0
0.0 0.0 0.0 0.0 32.7 0.0 0.0 0.0 0.0 24.19 0.0 0.0 0.0 41.76 0.0 0.0 0.0 0.0 0.0 56.15 0.0 0.0 0.0 0.0 27.45 0.0 0.0 42.48 0.0 0.0
0.0 0.0 34.97 0.0 0.0 16.39 0.0 0.0 0.0 0.0 44.49 0.0 0.0 0.0 0.0 0.0 0.0 41.42 0.0 0.0 0.0 0.0 0.0 42.39 0.0 41.82 0.0 0.0 0.0 0.0
26.39 0.0 0.0 0.0 0.0 0.0 35.11 0.0 0.0 0.0 0.0 32.25 0.0 0.0 0.0 0.0 44.06 0.0 0.0 0.0 0.0 0.0 44.05 0.0 0.0 0.0 0.0 0.0 49.12 0.0
0.0 59.05 0.0 0.0 0.0 0.0 0.0 29.28 0.0 0.0 0.0 0.0 26.87 0.0 0.0 36.46 0.0 0.0 0.0 0.0 0.0 57.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0
0.0 0.0 0.0 32.76 0.0 0.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 24.9 0.0 0.0 0.0 22.11 0.0 51.63 0.0 0.0 0.0 0.0 0.0 56.71 0.0 0.0 0.0
0.0 0.0 0.0 0.0 50.02 0.0 0.0 0.0 0.0 14.97 0.0 0.0 0.0 24.71 0.0 0.0 0.0 0.0 0.0 25.6 0.0 0.0 0.0 0.0 31.74 0.0 0.0 55.51 0.0 0.0
0.0 0.0 27.86 0.0 0.0 58.25 0.0 0.0 0.0 0.0 10.07 0.0 0.0 0.0 0.0 0.0 0.0 35.54 0.0 0.0 0.0 0.0 0.0 59.71 0.0 51.9 0.0 0.0 0.0 0.0
52.02 0.0 0.0 0.0 0.0 0.0 38.35 0.0 0.0 0.0 0.0 24.93 0.0 0.0 0.0 0.0 51.18 0.0 0.0 0.0 0.0 0.0 43.33 0.0 0.0 0.0 0.0 0.0 31.7 0.0
0.0 46.76 0.0 0.0 0.0 0.0 0.0 41.66 0.0 0.0 0.0 0.0 12.33 0.0 0.0 33.53 0.0 0.0 0.0 0.0 0.0 49.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.74
0.0 0.0 0.0 0.0 25.09 0.0 0.0 0.0 0.0 24.83 0.0 0.0 0.0 39.3 0.0 0.0 0.0 0.0 0.0 43.28 0.0 0.0 0.0 0.0 59.85 0.0 0.0 59.21 0.0 0.0
0.0 0.0 0.0 24.42 0.0 0.0 0.0 0.0 34.73 0.0 0.0 0.0 0.0 0.0 31.32 0.0 0.0 0.0 21.72 0.0 49.27 0.0 0.0 0.0 0.0 0.0 26.72 0.0 0.0 0.0
0.0 46.76 0.0 0.0 0.0 0.0 0.0 35.98 0.0 0.0 0.0 0.0 27.36 0.0 0.0 25.99 0.0 0.0 0.0 0.0 0.0 40.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 24.03
36.11 0.0 0.0 0.0 0.0 0.0 20.79 0.0 0.0 0.0 0.0 53.34 0.0 0.0 0.0 0.0 25.81 0.0 0.0 0.0 0.0 0.0 40.4 0.0 0.0 0.0 0.0 0.0 49.98 0.0
0.0 0.0 44.09 0.0 0.0 26.43 0.0 0.0 0.0 0.0 56.08 0.0 0.0 0.0 0.0 0.0 0.0 25.4 0.0 0.0 0.0 0.0 0.0 54.34 0.0 22.33 0.0 0.0 0.0 0.0
0.0 0.0 0.0 55.97 0.0 0.0 0.0 0.0 50.84 0.0 0.0 0.0 0.0 0.0 25.21 0.0 0.0 0.0 13.9 0.0 35.14 0.0 0.0 0.0 0.0 0.0 28.95 0.0 0.0 0.0
