38.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36.79 0.0 45.71 0.0 0.0 0.0 0.0 0.0 27.96 0.0 0.0 31.96 0.0 0.0 0.0 0.0
0.0 13.13 0.0 0.0 0.0 0.0 42.09 0.0 0.0 0.0 0.0 0.0 34.32 0.0 0.0 0.0 0.0 0.0 0.0 35.26 0.0 0.0 0.0 20.44 0.0
0.0 0.0 30.36 0.0 0.0 0.0 0.0 20.18 0.0 0.0 0.0 0.0 0.0 57.04 0.0 52.18 0.0 0.0 0.0 0.0 0.0 0.0 55.58 0.0 0.0
0.0 0.0 0.0 26.78 0.0 0.0 0.0 0.0 51.82 0.0 0.0 0.0 0.0 0.0 51.81 0.0 57.01 0.0 0.0 0.0 0.0 38.19 0.0 0.0 0.0
0.0 0.0 0.0 0.0 36.84 40.59 0.0 0.0 0.0 0.0 27.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 43.76 0.0 0.0 0.0 0.0 0.0 47.73
0.0 0.0 0.0 0.0 58.78 39.63 0.0 0.0 0.0 0.0 36.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 44.17 0.0 0.0 0.0 0.0 0.0 44.52
0.0 53.7 0.0 0.0 0.0 0.0 14.05 0.0 0.0 0.0 0.0 0.0 29.84 0.0 0.0 0.0 0.0 0.0 0.0 27.46 0.0 0.0 0.0 39.87 0.0
0.0 0.0 32.51 0.0 0.0 0.0 0.0 11.17 0.0 0.0 0.0 0.0 0.0 47.28 0.0 44.11 0.0 0.0 0.0 0.0 0.0 0.0 48.59 0.0 0.0
0.0 0.0 0.0 58.76 0.0 0.0 0.0 0.0 20.13 0.0 0.0 0.0 0.0 0.0 32.37 0.0 24.09 0.0 0.0 0.0 0.0 29.14 0.0 0.0 0.0
27.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.39 0.0 31.64 0.0 0.0 0.0 0.0 0.0 40.35 0.0 0.0 31.28 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 22.3 48.99 0.0 0.0 0.0 0.0 12.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 43.3 0.0 0.0 0.0 0.0 0.0 24.94
36.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 31.17 0.0 26.04 0.0 0.0 0.0 0.0 0.0 48.53 0.0 0.0 39.86 0.0 0.0 0.0 0.0
0.0 35.92 0.0 0.0 0.0 0.0 26.2 0.0 0.0 0.0 0.0 0.0 18.47 0.0 0.0 0.0 0.0 0.0 0.0 45.91 0.0 0.0 0.0 21.04 0.0
0.0 0.0 40.57 0.0 0.0 0.0 0.0 37.84 0.0 0.0 0.0 0.0 0.0 29.55 0.0 52.35 0.0 0.0 0.0 0.0 0.0 0.0 36.92 0.0 0.0
0.0 0.0 0.0 46.91 0.0 0.0 0.0 0.0 26.54 0.0 0.0 0.0 0.0 0.0 17.16 0.0 41.14 0.0 0.0 0.0 0.0 45.94 0.0 0.0 0.0
0.0 0.0 56.44 0.0 0.0 0.0 0.0 30.95 0.0 0.0 0.0 0.0 0.0 51.68 0.0 16.83 0.0 0.0 0.0 0.0 0.0 0.0 33.99 0.0 0.0
0.0 0.0 0.0 45.1 0.0 0.0 0.0 0.0 51.98 0.0 0.0 0.0 0.0 0.0 22.05 0.0 37.09 0.0 0.0 0.0 0.0 45.36 0.0 0.0 0.0
34.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 24.62 0.0 27.48 0.0 0.0 0.0 0.0 0.0 16.31 0.0 0.0 36.29 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 48.41 36.11 0.0 0.0 0.0 0.0 30.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.69 0.0 0.0 0.0 0.0 0.0 50.59
0.0 54.01 0.0 0.0 0.0 0.0 36.38 0.0 0.0 0.0 0.0 0.0 47.84 0.0 0.0 0.0 0.0 0.0 0.0 13.95 0.0 0.0 0.0 22.53 0.0
36.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.7 0.0 41.99 0.0 0.0 0.0 0.0 0.0 48.44 0.0 0.0 18.93 0.0 0.0 0.0 0.0
0.0 0.0 0.0 20.75 0.0 0.0 0.0 0.0 52.35 0.0 0.0 0.0 0.0 0.0 41.63 0.0 31.23 0.0 0.0 0.0 0.0 27.76 0.0 0.0 0.0
0.0 0.0 31.72 0.0 0.0 0.0 0.0 24.86 0.0 0.0 0.0 0.0 0.0 51.63 0.0 52.51 0.0 0.0 0.0 0.0 0.0 0.0 19.84 0.0 0.0
0.0 26.76 0.0 0.0 0.0 0.0 38.67 0.0 0.0 0.0 0.0 0.0 38.35 0.0 0.0 0.0 0.0 0.0 0.0 33.28 0.0 0.0 0.0 25.38 0.0
0.0 0.0 0.0 0.0 51.54 58.57 0.0 0.0 0.0 0.0 42.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.98 0.0 0.0 0.0 0.0 0.0 32.31
