34.33 0.0 0.0 0.0 0.0 0.0 48.1 0.0 0.0 0.0 0.0 0.0 0.0 38.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.4 0.0 0.0 42.14 0.0 0.0 0.0 0.0 0.0 0.0 41.1 0.0 0.0 0.0
0.0 30.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36.83 0.0 23.11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 52.48 0.0 0.0 0.0 25.03 0.0 0.0 0.0 0.0 0.0 42.02 0.0 0.0
0.0 0.0 23.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 48.22 0.0 0.0 34.41 0.0 0.0 0.0 55.77 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.87 0.0 0.0 0.0 0.0 0.0 0.0 24.41
0.0 0.0 0.0 34.99 0.0 0.0 0.0 0.0 0.0 55.62 0.0 0.0 0.0 0.0 0.0 0.0 25.26 0.0 0.0 0.0 0.0 51.4 0.0 0.0 0.0 0.0 44.02 0.0 0.0 0.0 0.0 36.28 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 30.5 0.0 0.0 27.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 23.02 0.0 0.0 52.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 29.42 44.44 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 16.34 0.0 0.0 38.91 0.0 0.0 0.0 0.0 0.0 0.0 52.3 0.0 0.0 0.0 53.53 0.0 0.0 0.0 0.0 34.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.19 0.0
54.57 0.0 0.0 0.0 0.0 0.0 26.03 0.0 0.0 0.0 0.0 0.0 0.0 31.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 51.39 0.0 0.0 44.3 0.0 0.0 0.0 0.0 0.0 0.0 41.3 0.0 0.0 0.0
0.0 0.0 0.0 0.0 36.61 0.0 0.0 22.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.82 0.0 0.0 52.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.67 51.71 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 53.72 0.0 0.0 23.08 0.0 0.0 0.0 0.0 0.0 0.0 39.84 0.0 0.0 0.0 25.54 0.0 0.0 0.0 0.0 43.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22.65 0.0
0.0 0.0 0.0 43.61 0.0 0.0 0.0 0.0 0.0 37.11 0.0 0.0 0.0 0.0 0.0 0.0 39.27 0.0 0.0 0.0 0.0 34.57 0.0 0.0 0.0 0.0 23.85 0.0 0.0 0.0 0.0 55.41 0.0 0.0 0.0 0.0
0.0 23.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.95 0.0 50.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.26 0.0 0.0 0.0 41.1 0.0 0.0 0.0 0.0 0.0 59.11 0.0 0.0
0.0 0.0 40.87 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22.32 0.0 0.0 46.06 0.0 0.0 0.0 55.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.46 0.0 0.0 0.0 0.0 0.0 0.0 24.24
0.0 50.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.69 0.0 36.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 29.21 0.0 0.0 0.0 21.6 0.0 0.0 0.0 0.0 0.0 48.23 0.0 0.0
58.42 0.0 0.0 0.0 0.0 0.0 20.33 0.0 0.0 0.0 0.0 0.0 0.0 24.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.8 0.0 0.0 54.36 0.0 0.0 0.0 0.0 0.0 0.0 23.48 0.0 0.0 0.0
0.0 0.0 34.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 44.94 0.0 0.0 15.53 0.0 0.0 0.0 32.52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.36 0.0 0.0 0.0 0.0 0.0 0.0 57.34
0.0 0.0 0.0 0.0 0.0 50.83 0.0 0.0 54.69 0.0 0.0 0.0 0.0 0.0 0.0 20.33 0.0 0.0 0.0 21.86 0.0 0.0 0.0 0.0 43.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32.89 0.0
