22.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 42.23 0.0 0.0 57.29 0.0 0.0 0.0 53.76 0.0 0.0 0.0 0.0 0.0 40.8 0.0 0.0 0.0 0.0 0.0 0.0 23.87 25.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.23 20.68 0.0 0.0 0.0 0.0 0.0 53.32 0.0 0.0 0.0
0.0 12.31 0.0 0.0 0.0 0.0 24.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.82 0.0 0.0 0.0 27.39 0.0 0.0 0.0 0.0 0.0 45.31 0.0 0.0 0.0 43.76 0.0 0.0 39.86 0.0 0.0 0.0 20.81 0.0 0.0 0.0 0.0 0.0 0.0 42.43 0.0 0.0 0.0 0.0 0.0 0.0 33.71
0.0 0.0 33.57 0.0 0.0 0.0 0.0 30.13 0.0 0.0 0.0 49.13 0.0 0.0 0.0 48.52 0.0 0.0 0.0 0.0 0.0 46.06 0.0 0.0 0.0 52.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 23.97 0.0 0.0 49.98 0.0 0.0 0.0 0.0 0.0 44.95 0.0 0.0 0.0 52.7 0.0 0.0
0.0 0.0 0.0 10.94 0.0 0.0 0.0 0.0 56.47 0.0 29.37 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.84 28.6 0.0 0.0 0.0 0.0 0.0 0.0 59.04 0.0 0.0 0.0 0.0 49.6 0.0 0.0 0.0 26.06 0.0 0.0 0.0 0.0 31.51 0.0 0.0 0.0 0.0 0.0 0.0 23.69 0.0
0.0 0.0 0.0 0.0 20.08 46.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 23.24 0.0 0.0 0.0 36.76 0.0 0.0 0.0 0.0 0.0 56.08 0.0 0.0 33.07 0.0 0.0 0.0 0.0 0.0 0.0 25.21 0.0 0.0 0.0 0.0 41.35 0.0 0.0 0.0 0.0 0.0 21.34 48.24 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 48.25 13.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.12 0.0 0.0 0.0 39.19 0.0 0.0 0.0 0.0 0.0 56.34 0.0 0.0 30.2 0.0 0.0 0.0 0.0 0.0 0.0 35.18 0.0 0.0 0.0 0.0 38.18 0.0 0.0 0.0 0.0 0.0 28.81 47.1 0.0 0.0 0.0 0.0
0.0 44.42 0.0 0.0 0.0 0.0 34.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.91 0.0 0.0 0.0 33.93 0.0 0.0 0.0 0.0 0.0 59.42 0.0 0.0 0.0 21.4 0.0 0.0 43.62 0.0 0.0 0.0 21.47 0.0 0.0 0.0 0.0 0.0 0.0 22.44 0.0 0.0 0.0 0.0 0.0 0.0 24.87
0.0 0.0 33.59 0.0 0.0 0.0 0.0 15.21 0.0 0.0 0.0 34.21 0.0 0.0 0.0 23.28 0.0 0.0 0.0 0.0 0.0 45.1 0.0 0.0 0.0 29.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 31.19 0.0 0.0 41.6 0.0 0.0 0.0 0.0 0.0 41.16 0.0 0.0 0.0 32.0 0.0 0.0
0.0 0.0 0.0 21.73 0.0 0.0 0.0 0.0 16.27 0.0 25.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 54.76 51.47 0.0 0.0 0.0 0.0 0.0 0.0 31.81 0.0 0.0 0.0 0.0 29.16 0.0 0.0 0.0 57.2 0.0 0.0 0.0 0.0 26.06 0.0 0.0 0.0 0.0 0.0 0.0 28.88 0.0
39.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 28.82 0.0 0.0 31.47 0.0 0.0 0.0 49.98 0.0 0.0 0.0 0.0 0.0 59.29 0.0 0.0 0.0 0.0 0.0 0.0 50.08 40.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.25 30.47 0.0 0.0 0.0 0.0 0.0 35.36 0.0 0.0 0.0
0.0 0.0 0.0 44.75 0.0 0.0 0.0 0.0 52.92 0.0 38.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 34.29 26.64 0.0 0.0 0.0 0.0 0.0 0.0 20.16 0.0 0.0 0.0 0.0 21.55 0.0 0.0 0.0 50.05 0.0 0.0 0.0 0.0 47.42 0.0 0.0 0.0 0.0 0.0 0.0 28.31 0.0
0.0 0.0 26.56 0.0 0.0 0.0 0.0 20.22 0.0 0.0 0.0 12.96 0.0 0.0 0.0 43.93 0.0 0.0 0.0 0.0 0.0 20.69 0.0 0.0 0.0 38.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 27.63 0.0 0.0 26.07 0.0 0.0 0.0 0.0 0.0 21.22 0.0 0.0 0.0 54.66 0.0 0.0
